question,label
"ענו על הסעיפים הבאים נתון מלבן שהיקפו 24 ס""מ ואורך צלע אחת שלו הוא 5 ס""מ. א. מה אורך הצלע השנייה 12 ס""מ 7 ס""מ 5 ס""מ נתון מלבן שהיקפו 24 ס""מ ואורך צלע אחת שלו הוא x ס""מ. ב . הביעו את אורך הצלע השנייה 24 − �� 12 − �� �� + 12",1
"נתון מלבן שאורך צלע אחת שלו גדולה ב 5- ס""מ מאורך הצלע השנייה. סמנו ב-x את אחת הצלעות של המלבן א. הביעו את אורך הצלע השנייה של המלבן בעזרת x בנו ממלבן זה מלבן חדש שאורך הצלעות שלו גדולות פי 2 מאורך הצלעות של המלבן המקורי. ב . שרטטו מלבן נוסף ורשמו את אורך צלעותיו בעזרת x ג. הביעו באמצעות x את אורך היקף המלבן החדש. ד. נתון שהיקף המלבן החדש הוא 48 ס""מ, מצאו את אורך הצלעות של המלבן המקורי",1
"נתון ריבוע שצלעו x בנו מלבן חדש, שאורכו גדול ב 4- ס""מ מאורך צלע הריבוע ורוחבו קטן ב 7- ס""מ מאורך צלע הריבוע הנתון. א. רשמו ביטוי להיקף המלבן ב . רשמו ביטוי לשטח המלבן ג. רשמו ביטוי להפרש בין שטחים של המבלן והריבוע נתון ששטח הריבוע גדול ב - 58 סמ""ר ד. מצאו את ערכו של x 1",1
"נתון ריבוע שצלעו 4 − �� בנו מלבן חדש, שאורכו גדול ב 9- ס""מ מאורך צלע הריבוע ורוחבו גדול ב 3- ס""מ מאורך צלע הריבוע הנתון. נתון ששטח הריבוע קטן ב 171- סמ""ר משטח המלבן מצאו את ערכו של x",1
"נתון מלבן שצלעו האחת גדולה מצלעו השנייה ב 6- ס""מ בנו מלבן חדש, שאורכו גדול ב 4- ס""מ מאורך הצלע הארוכה של המלבן הנתון ורוחבו קטן ב 2- ס""מ מאורך צלעו הקצרה של המלבן הנתון. א. רשמו ביטוי לשטח המלבן החדש ב . רשמו ביטוי להפרש בין שטחים של המלב נים נתון ששטח המלבן הנתון גדול ב 10- סמ""ר ג. מצאו את ממדי המלבן המקורי .",1
"נתון מלבן שאורך צלעו היא x ושטחו הוא ��2 − 6�� א. הביעו בעזרת x את אורך צלעו השנייה של המלבן נתון מלבן שכל הצלעות שלו גדולות ב 3- ס""מ מאורך הצלעות המלבן הנתון ב . רשמו ביטוי לשטח המלבן החדש שטח המלבן החדש גדול ב 65- סמ""ר משטח המלבן הנתון ג. מצאו את אורכי הצלעות של המלבן הנתון",1
"נתון מלבן שאורך צלע אחת שלו גדולה ב 7- מהאחרת. שטח מלבן זה הוא 52 סמ""ר מצאו את אורך צלעות המלבן 2",1
נתון מלבן שאורך צלע אחת שלו היא a ואורך הצלע השנייה גדולה פי,1
"א. שרטטו מלבן ורשמו ליד צלעותיו של המלבן המתואר בעזרת a את אורכי צלעותיו. ממלבן זה בנו מלבן חדש שאורך הצלע הארוכה שלו קטנה ב 4- ס""מ מהצלע הארוכה במלבן המקורי ואורך הצלע הקצרה בו ארוכה ב 2- ס""מ מאורך הצלע הקצרה במלבן המקורי. ב . שרטטו מלבן נוסף ורשמו ליד צלעותיו את אורכי הצלעות לאחר השינויים. ג. הביעו באמצעות a את אורך היקף המלבן החדש ואת שטחו. נתון שטח המלבן החדש הוא 153 סמ""ר ד. מצאו את אורך הצלעות של המלבן המקורי.",1
"נתון מלבן שהיקפו 30 ס""מ. נסמן ב -x את אחת מצלעות המלבן הנתון א. קבעו את אורך הצלע השנייה שהמלבן המקורי )בעזרת x ) 15 − �� 30 − 2�� 30 − �� מהמלבן זה יצרו מלבן חדש שצלע אחת שלו קצרה ב 3- ס""מ והצלע השנייה, האריכו ב 2- ס""מ מאורכי הצלעות של המלבן הנתון. ב . הביעו בעזרת x את צלעות המלבן החדש. ג. מה תחום ההצבה של x ? ד. חשבו את היקף המלבן החדש נתון ששטח המלבן החדש, גדול ב 4- סמ""ר משטח המלבן המקורי ה. רשמו משוואה ומצאו את אורכי צלעות המלבן המקורי",1
"נתון מלבן שסכום צלעותיו הוא 18 ס""מ מהמלבן זה יצרו מלבן חדש שצלע אחת שלו קצרה ב 5- ס""מ והצלע השנייה, האריכו ב 6- ס""מ מאורכי הצלעות של המלבן הנתון. סמנו ב -x את אחת מצלעות המלבן הנתון א. הביעו את צלע המלבן המקורי בעזרת x ואת צלעות המלבן החדש. ב . מה תחום ההצבה של x נתון ששטח המלבן החדש גדול ב 23- סמ""ר משטח המלבן המקורי ג. רשמו משוואה ומצאו את אורכי צלעות המלבן המקורי",1
"נתון משולש שווה צלעות ומלבן. הצלע הארוכה במלבן גדולה ב - 3 ס""מ מצלע המשולש והצלע הסמוכה לה קטנה ב - 4 ס""מ מצלע המשולש. נתון שהיקפי המשולש והמלבן הנתונים שווה. מצאו את צלע המשולש.",1
"נתון מלבן ששטחו 40 סמ""ר. ממלבן זה יצרו מלבן חדש, אורך צלע אחת הקטינו ב 1- ס""מ ואת הצלע השנייה הקטינו ב 2- ס""מ והתקבל מלבן שהיקפו 22 ס""מ. מצאו את צלעות המלבן המקורי",1
"נתון מלבן ששטחו 30 סמ""ר הגדילו צלע אחת פי 2 ואת הצלע השנייה הקטינו בארבע ס""מ והתקבל ריבוע. מצאו את צלעות המלבן המקורי",1
"סכום אורכי נציביו של משולש ישר זווית הוא 21 ס ""מ ושטחו 54 ס ""מ, מצאו את אורך כל הניצבים של המשולש.",1
"נתון מלבן, שסכום אורכי הצלעות הסמוכות בו הוא 12 ס''מ. חשבו את ממדיו של המלבן, אם נתון ששטחו 20 סמ''ר.",1
"נתון מלבן ששטחו 50 סמ""ר. קיצרו צלע אחת ב ס ""מ אחד ואת הצלע השנייה ב 25%- כך שהתקבל מלבן ששטחו 30 סמ""ר. חשבו את ממדיו של המלבן הנתון.",1
"נתון מלבן שאורכו גדול ב 4- ס''מ מרוחבו. הִגדילו את אורכו ב 3- ס ""מ ואת רוחבו הִקטינו ב - ,10% כך שהתקבל מלבן בעל שטח הגדול ב - 12 סמ""ר מהמלבן המקורי. א. מצאו את אורך צלעות המלבן המקורי )צלע אחת של המלבן קטנה מ15- ס""מ(. ב . מהו היחס בין שטח המלבן הגדול לשטח המלבן הקטן",1
"נתון ריבוע שממדיו הם 13 ס""מ צבעו מתוך המלבן 2 ריבועים שסכום שטחיהם הוא 97 סמ""ר מצאו את ממדי הריבועים הצבועים.",1
"ממלבן א' ששטחו 90 סמ""ר יצרו 2 מלבנים חדשים. ממדי מלבן ב - האריכו את הצלע הקצרה של מלבן א' פי 2 ואת הצלע השנייה ב 3- סמ""ר. ממדי מלבן ג - קצרו פי 2 צלע הקצרה של מלבן א' והאריכו את השנייה ב 5- ס""מ. ידוע ששטח מלבן ג' קטן ב 156- סמ""ר משטח מלבן ב'. מצאו את ממדיו של מלבן א'.",1
"נתון ריבוע שאורך אלכסון שלו הוא 162√ ס""מ. הגדילו 2 צלעות נגדיות של ריבוע באורך מסוים ואת הצלעות הנגדיות קצרו באותו אורך. נתון שהתקבל מלבן ששטחו 72 סמ""ר. מצאו בכמה הארכו/קיצור כל צלע.",1
"נתון מלבן שהיקפו 42 ס""מ. הקטינו 2 צלעות נגדיות ב -a כך שהתקבל ריבוע. אם היו מגדלים את אותה הצלע ב -a במקום לקצר היו מקבלים מלבן ששטחו 135 סמ""ר. מצאו את ממדיו של המלבן הנתון. )מצאו 2 אפשרויות(",1
"נתון שקיצרו את כל צלעותיו של מלבן ששטחו 48 סמ""ר בגודל קבוע והתקבל מלבן ששטחו קטן ב 33- סמ""ר והיקפו קטן ב - 16 ס""מ בכמה קיצרו כל צלע?",1
"שטחו של משולש 20 סמ""ר. אם נגדיל צלע של המשולש פי 1",1
"ואת הגובה לצלע זו נאריך ב 2- ס""מ ,יהיה שטח המשולש 35 סמ""ר. מצאו את אורך הצלע ואת אורך הגובה אליה.",1
"נתון משולש ישר זווית שאורך היתר שלו הוא 610√ ס""מ. נתון שאורך ניצב אחד של המשולש היא a ס""מ ואורך הצלע השנייה הוא 5 − ��2 ס""מ מצאו שטחו של המשולש.",1
"מלבן וריבוע צמודים זה לזה כמתואר בשרטוט. M N S נתון שאורך הקטע PQ הוא 14 ס""מ ו שאורך גובה המלבן, QR הוא חצי מצלע ריבוע. R א. מצאו את אורכי הצלעות של המלבן ושל הריבוע, אם נתון, ששטח הריבוע גדול ב 20- P QT סמ""ר משטח המלבן. ב . חשבו את שטחו של הריבוע.",1
"נתון מלבן שאורך צלע אחת גדול פי 3 מאורך הצלע השנייה. אם נגדיל נאריך את אורך הצלע הארוכה ב 2- ס""מ ונקצר את אורך הצלע הקצרה ב 2- ס""מ נקבל מלבן ששטחו קטן פי 1",1
מצאו את ממדי המלבן המקורי.,1
"נתונה תמונה שלה ציור ומסגרת שרוחבה קבוע מסביב לכל הציור. ממדי התמונה )כולל המסגרת( הם 15 ס""מ ו32- ס""מ, ושטח הציור קטן ב 132- סמ""ר. מצאו את רוחב המסגרת של התמונה",1
"נתון מלבן, שצלעו האחת גדולה ב 4- ס ""מ מהאחרת. אם יגדילו את הצלע הקצרה ב - ,25% יתקבל ריבוע. מהו שטח המלבן?",1
"נתון משולש, שצלעו האחת גדולה מהשני יה ב - 250% וקטנה מהשלישית ב",1
"%- מצאו את צלעות המשולש, אם נתון שהיקפו הוא 33",1
"ס""מ.",1
"אורכו של היתר במשולש ישר זווית הוא 193√ ס''מ. מצאו את אורכי הניצבים, אם ידוע שסכום אורכים שלה ם הוא 19 ס''מ.",1
"נתונה תמונה )תמונה פנימית ומסגרת( ששטחה 720 ס""מ. המסגרת מורכבת משוליים צדדים שווים וגדולים ב -ס""מ אחד מהשוליים למעלה ולמטה שגם הם שווים. בנוסף ידוע שהיחס בין אורך הצלע הצדדית הפנימית ואורך הצלע הצדדית החיצונית הוא 3:4 ואורך התמונה 22 ס""מ הפנימית הוא 22 ס""מ מצאו את ממדי התמונה",1
"נתון מלבן שבכל פינותיו יש ריבועים שאורך צלעם 10 ס""מ. ידוע שאורך המלבן גדול ב 60%- מרוחבו וששטח שנשאר משטח המלבן לאחר החסרת שטחם של הריבועים הוא 3600 ס""מ. חשבו את ממדיו של המלבן 8",1
"תכננו פארק ששטחו 2800 מ""ר המורכב ממגרש וסביבו אדניות פרחים כמתואר. ידוע שרוחב שטח האדניות בצדדים קטן ב -מטר משטח רוחב האדניות בחלק התחתון. נתון בנוסף ששטח המגרש 2442 ושאורך החלק התחתון של הפארק גדול פי 35 משטח העדיניות הצדדי.",1
". בלימת מכונית אינה מתבצעת מיד, אלא אורכת זמן. זמן הבלימה תלוי בגורמים שונים, למשל במשקל המכונית, בטיב הכביש ובמהירות שבה נוסעת המכונית ברגע הבלימה. למכונית שהמשקל שלה 1000 ק""ג בכביש אספלט יבש – מרחק הבלימה תלוי במהירות המכונית בהתאם d(v) = 0",1
v :הבאה לתבנית 2 . + 0,1
"v v - מסמן את מהירות המכונית בקמ""ש, (v(d - מסמן את מרחק הבלימה במטרים. א",1
"חשבו את מרחק הבלימה המתאים למכונית שמהירותה 70 קמ""ש. א",1
"חשבו את מרחק הבלימה המתאים למכונית שמהירותה 90 קמ""ש. ב. אם הנהג רוצה להבטיח לעצמו שמרחק הבלימה יהיה 19",1
"מטרים, באיזו מהירות עליו לנסוע? 1",1
"ענו על הסעיפים הבאים א. נתון ש20- פריטים זהים עולים 320 שקלים. כמה עולה פריט אחד. הציגו את דרך החישוב. ב. נתון ש-x פריטים עולים 320 ,₪ הביעו את מחירו של פריט אחד בעזרת x. ג. נתון ש-x פריטים עולים y ₪ , הביעו באמצעות x ו -y את מחירו של פריט אחד.",1
"סוחר קנה ב650- שקלים בקבוקי מים. עלות כל בקבוק היה x ש""ח . א. הביעו באמצעות x את כמות הבקבוקים שקנה הסוחר ב. נתון שכמות הבקבוקים שקנה הסוחר הייתה ,325 מהי עלות של בקבוק אחד לסוחר?",1
"להילה 12 חולצות חדשות, היא נתנה לאחותה x מתוכן א. הביעו בהמצאות x, כמה חולצות נשארו להילה ? לאחר שנתנה לאחותה את החולצות, קנתה הילה חולצות, באותה כמות שנשארו לה. ב . הביעו באמצעות x את כמות החולצות שיש להילה כעת.",1
לירון קנתה 10 בובות. חלק מהם מכרה במחיר הגבוה ב18- שקלים ממחיר הקניה לבובה ואת היתר מכרה במחיר הגבוה ב12- שקלים ממחיר הקניה לבובה. היא הרוויחה מהעסקה 138 ₪ א. כמה בובות קנתה לירון? ב. האם ניתן לדעת כמה עלתה כל בובה ללירון? בכמה קנתה כל בובה?,1
קבוצה של 45 אנשים שכרה אוטובוס לטיול. מחיר השכירות התחלק שווה בשווה בין כל האנשים. יומיים לפני הטיול הצטרפו לקבוצה עוד 5 אנשים ולכן כל משתתף שילם 5,1
₪ פחות. מהי עלות שכירת האוטובוס?,1
"סוחר קנה מוצרים בעלות כוללת של 800 שקלים, 10 מוצרים היו פגומים ולכן לא מכר אותם. את שאר המוצרים מכר ברווח 4 שקלים למוצר. מהעסקה לא הרוויח הסוחר, אך לא הפסיד. מה עלות הקנייה של כל מוצר לסוחר? 1",1
"מספר חברים החליטו לקנות ביחד פלייסטשן. אילו היה כל אדם משלם 220 ₪ , היה נותר של עודף של 60 ₪ . אילו היה כל אחד משלם 200 ₪ , היה נו תר חוסר של 120 .₪ מהו מחיר שרכשו החברים את הפלייסטשן",1
"תלמידי כיתה ט תכננו לאסוף סכום כולל של 4,420 שקלים לטיול שנתי",1
"תלמידים לא יצאו לטיול, ולכן כל אחד ואחת מהתלמידים שילמו 40 שקלים יותר ממה שתוכנן שישלמו . רִשמו משוואה, ומצאו כמה תלמידים בכיתה?",1
"בעל חנות מחשבים קנה מחשבים בעלת כוללת של 32,000 ,₪ 8 מהם מכר במחיר הקנייה, 10 מהם מכר במחיר הקטן ב10%- ממחיר הקנייה ואת שאר המחשבים מחר ברווח של",1
"% רווח בעל חנות המחשבים היה 5,250 ₪ א. בכמה קנה בעל החנות כל מחשב? ב. כמה היה מרוויח בעל החנות אם היה מוכר את כל המחשבים ברווח של 20%?",1
"לאסף חנות בגדים, יום אחד עשה הזמנה של מספר חולצות בעלות כוללת של 5,000 שקלים, 5 מהחולצות הגיעו פגומות ולכן מכר אותן בהפסד של 10% ממחיר הקנייה את שאר החולצות מכר ברווח של 10% עבור כל חולצה, מהעסקה הרוויח בסה""כ ₪970 בכמה קנה אסף כל חולצה?",1
"סוחר קנה 12 מוצרים משני סוגים. סוג 1 מהמוצרים מכר בעלות של 18 שקלים ואת המוצרים מסוג השני בעלות של 14 שקלים למוצר. סה""כ מכר הסוחר את כל המוצרים ב196- שקלים. כמה מוצרים מכר מכל סוג ?",1
"לכבוד יום הולדתו של עידו החליטו חבריו לערוך לו מסיבה, שעלותה הייתה 3,240 שקלים. ביום המסיבה הגיעו שלושה חברים נוספים, ולכן כעת נדרשו החברים לחשב מחדש את דמי ההשתתפות של כל חבר. לאחר החישוב, התברר שכעת כל חבר צריך לשלם 25% פחות ממה שכבר שילם. כמה חברים היו במסיבתו של עידו? 2",1
"תומר קנה מספר כיסויים לאייפון במחיר x שקלים לכיסוי. בסך הכול שילם תומר עבור הכיסויים 4,500 שקל. לאחר מכן מכר תומר את כל הכיסויים שקנה: 10 מהכיסויים הוא מכר בהפסד של 5% לכיסוי, ואת שאר הכיסויים הוא מכר ברווח של 30% לכיסוי. הסכום הכולל שהרוויח תומר ממכירת הכיסויים היה 720 שקלים מצא את x.",1
"יובל קנה שני 30 חפיסות שוקולד משני סוגים, עבור כל החפיסות השוקולד מסוג 1 שילם 126 ₪ ועבור כל החפיסות שוקולד מהסוג 2 שילם 156 .₪ כמה חפיסות קנה יובל מכל סוג אם ידוע שעלות חפיסת שוקולד מסוג 1 זולה ב6- שקלים.",1
"ארזו 192 משחקי מחשב ב4- חבילות גדולות, 6 חבילות בנוניות ו 3- חבילות קטנות. בחבילה גדולה יש 20% יותר משחקי מחשב מאשר בחבילה הבינונית וחבילה הקטנה יש 2/3 מכמות המשחקים שיש בחבילה הבינונית. כמה משחקי מחשב יש בחבילה הבינונית?",1
"חברת חשמל פרסמה במבצע עבור שואב אבק לקבוצות קונים השוות או גדולה מ30- קונים. כאשר אם קבו צת קונים כוללת בדיוק 30 קונים, העלות עבור כל שואב אבק תהייה 750 שקלים, קבוצה שתכלול יותר מ30- קונים יקבל כל קונה הנחה של 5 שקלים עבור כל קונה מעל 30 קונים. א. קבוצת קונים שילמה 28,980 ₪ יחד, כמה קונים בקבוצה? ב. מה גודל ההכנסות הגבוה ביותר שיכולה להכניס החברה מקבוצת קונים אחת?",1
עמית פתח חנות אניטרנטית. בכל יום מצליח למכור 30 מוצרים בעלות של 45 ₪ למוצר. עבור כל שקל אחד שיוזיל עמית את עלות המוצר יצליח למכור באותו היום 3 מוצרים יותר. (לדוגמה: אם יוזיל ב2- שקלים יצליח למכור 36 מוצרים). ביום מסוים הצליח עמית למכור מוצרים ב1938- ₪ . כמה מוצרים מכר באותו היום? 3,1
"בגרות - 4 יחידות – שאלון 481 - חורף 2019 בפיצרייה ""נפולי"" המחיר של פיצה משפחתית גבוה פי 3 מן המחיר של פיצה אישית .בפיצרייה הכריזו על מבצע %10 :הנחה על קניית פיצה אישית %20 ,הנחה על קניית פיצה משפחתית .תלמידי שכבה י""א קנו 63 פיצות במבצע, חלקן אישיות וחלקן משפחתיות .נתון כי מספר הפיצות המשפחתיות היה גדול פי 5",1
"ממספר הפיצות האישיות .תלמידי שכבה י""א שילמו על הפיצות 6",1
",3 שקלים סך הכול . א .חשב את המחיר המקורי של פיצה אישית, ואת המחיר המקורי של פיצה משפחתית )המחירים שלפני ההנחה .) ב. לאחר שבוע הכריזו על מבצע אחר :מי שישלם את המחיר המקורי בעבור שתי פיצות אישיות, יקבל פיצה אישית שלישית חינם .כמה פיצות אישיות אפשר לקנות במבצע הזה תמורת 232,1 שקלים )כולל הפיצות שהתקבלו בחינם ?)",1
"בגרות – 4 יחידות – שאלון 481 - חורף 2018 סוחר קנה כמה מוצרים במחיר זהה ושילם בעבורם 000,6 שקלים סך הכול %10 .מכל המוצרים שקנה הוא מכר במחיר מבצע של 40 שקלים לכל מוצר 20 ,מוצרים הוא השאיר במחסן, ואת השאר הוא מכר ברווח של %60 למוצר .הכנסתו ממכירת המוצרים האלה הייתה ,520 7 שקלים . א .כמה מוצרים קנה הסוחר ?בשלב מאוחר יותר מכר הסוחר את 20 המוצרים שהשאיר במחסן, ברווח של %200 למוצר . ב .מה הייתה הכנסתו של הסוחר ממכירת 20 המוצרים האלה?",1
"בגרות – 4 יחידות - שאלון 481 - חורף 2016 יבואן קנה מחשבים זהים, במחיר של 1200 שקלים למחשב .הוא מכר את המחשבים לחנות במחיר זהה לכל מחשב, והרוויח על כל מחשב אחוז מסוים .בחנות מכרו כל מחשב במחיר של 1728 שקלים, והרוויחו על כל מחשב אותו אחוז שהרוויח היבואן . א. מצא את אחוז הרווח של היבואן . ב. יוסי קנה מחשב ישירות מן היבואן, במחיר הגדול ב־ %42 ממחיר הקנייה של היבואן .האם שילם יוסי עבור המחשב פחות ממי שקנה מחשב זהה בחנות? נמק",1
בעיות תנועה,1
"ענו על הסעיפים הבאים א. יוסי נסע 150 ק""מ במהירות קבועה של 60 קמ""ש. כמה זמן נסע יוסי? ב. דורון נסע 4 שעות במהירות של 80 קמ""ש, מה המרחק שעבר? ג. בן נסע במהירות 30 קמ""ש במשך 40 דקות, מה המרחק שעבר?",1
"המרחק בין ירושלים לתל אביב הוא 50 ק""מ. א. באיזה מהירות יש לנס ו ע על מנת להגיע מתל אביב לירושלים בשעה? ב. באיזה מהירות יש לנס ו ע על מנת להגיע בחצי שעה מת""א לירושלים? ג. אם נסעתי במהירות 80 קמ""ש מירושלים לתל אביב, כמה זמן יקח לי?",1
"יאיר תכנן לעבור מרחק מסויים במהירות של 6 קמ""ש, לעומתו תכנן גל לעבור מרחק הגדול פי שתיים במהירות של 4 ק""מ, ידוע שהזמן שלקח ליאיר לסיים את הדרך שתכנן קטן ב- 200 דקות מהזמן שלקח לגל לסיים את המרחק שתכנן לעבור. מצאו את סכום המרחקים שעברו יאיר וגל.",1
יובל רץ 4,1
"ק""מ בזמן שרוי רץ 5 ק""מ. ידוע שמהירותו של רוי גדולה ב0",1
"- קמ""ש ממהירותו של יובל. מצאו כמה זמן נמשכה הריצה של כל אחד?",1
"משאית יצאה בשעה 8:00 בבוקר מעיר A לעיר B במהירות קבוע. בדרך חזרה נסעה בדרך עפר ולכן מהירותה היתה קטנה ב12- קמ""ש. המשאית הגיעה בשעה 17:00 לעיר A. ידוע שהמרחק בין הערים הוא 240 ק""מ. מהי מהירות המשאית בחזור?",1
"ספורטאי מתאמן לקראת תחרות גלישה. המסלול כולל ירידה של 4 ק""מ ואז עלייה חזרה של 4 ק""מ. הוא יורד מההר במהירות גדולה ב- 5 קמ""ש מהמהירות שעולה להר בחזרה. הספורטאי חזר לנקודת המוצא על ההר כעבור 40 דקות מרגע יציאתו. מה הייתה מהירותו בעלייה? 5",1
"שני שחקני כדורגל משחקים בכדור. האחד מוסר לשני את הכדור, בזמן שזה רץ לעבר הכדור. ידוע שהמרחק בין שני השחקנים בזמן המסירה הוא 79 מטרים. כמו -כן ידוע, שמהירויות השחקן והכדור הן קבועות. לאחר שניה מרגע המסירה היה המרחק בין השחקן המקבל לכדור 19 מטר .המהירות של השחקן המקבל היא X מטר לשניה , והמהירות של הכדור גדולה פי 2 מהמהירות של השחקן. א. מהי מהירות השחקן ומהי מהירות הכדור? (במטר לשניה) ב. לאחר מכן הגדילו השחקנים את המרחק ביניהם, ועכשיו המרחק עומד על 150 מטר. לאחר כמה זמן נפגשו השחקן והכדור, אם מהירותם זהה למהירות במסירה הראשונה?",1
"שני רוכבי אופניים יצאו משני ישובים שונים ונסעו זה לקראת זה. כעבור 2 שעות נפגשו השנים והמשיכו בדרכם ללא עצירה. אחד הרוכבים הגיע לישוב שממנו יצא השני 4 שעות לאחר הפגישה. ידוע שהמרחק בית הרוכבים לפני שיצאו היה 72 ק""מ מה ההפרש בין מהירות רוכבי האופניים?",1
"שלומי עובר כל יום מרחק של 150 ק""מ במהירות קבועה. יום אחד עצר ל15- דק' באמצע הדרך ואז המשיך בדרכו במהירות הגדולה ב15- קמ""ש על מנת להגיע בדיוק בזמן. מה המהירות הקבועה שבה נוסע שלומי.",1
"המרחק בין עכו לאילת הוא 600 ק""מ, אוטובוס יצא מעכו לכיוון אילת, שעה אחריו יצאה מכונית מאילת לכיוון עכו. מהירות המכונית גדולה ב- 10 קמ""ש ממהירות האוטובוס. שני כלי הרכב נפגשו באמצע הדרך. מצאו את מהירות האוטובוס.",1
"המרחק בין תל אביב וברלין הוא 1,800 ק""מ, בשעה שבע בבוקר יצא מטוס מתל אביב לברלין וחצי שעה אחרי יצא מטוס מברלין לתל אביב ידוע שמהירות הנסיעה של המטוס מתל אביב לברלין קטנה ב45- קמ""ש ממהירות המטוס שיצא מברלין. המטוס שטס מתל אביב נחת 20 דקות לפני שהמטוס מברלין נחת, מהן מהירות המטוס שיצא מברלין? 6",1
"ענבר ומאיה יצאו משני ישובים והלכו זו לקראת זו במהירות קבוע. יד ו ע שמאיה הולכת ב- 1 קמ""ש יותר מהר מענבר. הן נפגשו אחרי 5 שעות, בנוסף יודע שאם מאיה הייתה הולכת את כל המרחק עד לישוב שממנו יצאה ענבר, היא הייתה עושה זאת ב8- שעות. מה המרחק בין הישוב של ענבר ושל מאיה.",1
"רכבת עוברת בכל יום מרחק של 200 ק""מ במהירות קבועה. באחד הימים הגדילה את מהירותה ב- 20 קמ""ש ובאותו היום עברה את המרחק בחצי שעה פחות מהזמן ביום רגיל. מצאו את מהירותה של הרכבת ביום רגיל.",1
"משני מקומות שהמרחק ביניהם 300 ק""מ יצאו רוכב אופנוע ורוכב אופניים זה לקראת זה. רוכב האופניים רכב במהירות של 20 קמ""ש. רוכב האופנוע רכב במהירות של 80 קמ""ש, הגיע ליעד ומיד חזר למקום המוצא. רוכב האופנוע פגש את רוכב האופניים פעמיים. פעם אחת בדרכו הלוך ליעד ופעם שנייה בדרכו חזרה למקום המוצא. א. כעבור כמה זמן פגש רוכב האופנוע את רוכב האופניים בדרכו הלוך? (מתחילת נסיעתו) ב. כעבור כמה זמן פגש רוכב האופנוע את רוכב האופניים בדרכו חזרה? (מתחילת נסיעתו) ג. איזה מרחק עבר רוכב האופניים עד שנפגשו בפעם השנייה ? (מתחילת נסיעתו)",1
יואב הולך לבית הספר מרחק של 1,1
"ק""מ בדרך כלל במשך 15 דקות. פעם אחת אחרי שהלך במהירות הרגילה במשך זמן מה, התעכב למשך 4 דקות ואז הגדיל את מהירותו ב- 20 מטרים לדקה ובכל זאת איחר לבית הספר ב- 3 דקות. א. כמה דקות הלך יואב באותו היום עד שהתעכב ? ב. איזה מרחק עבר עד לעיכוב?",1
שתי נמלים יצאו מנקודה A לאותו כיוון ובאותה מהירות עד לנקודה A בחזרה. נמלה אחת הקיפה את החצר והנמלה השנייה הלכה על השביל שמקיף את החלק המרוצף באבן לבנה. הנמלה שהקיפה את החצר הגיעה לנקודה A שתי דקות אחרי הנמלה שהלכה על השביל. באיזו מהירות הלכו הנמלים? רשמו תשובתכם במטרים לדקה 7,1
"רץ תכנן מסע של 9 קילומטר לאחר שעבר 2/3 מהדרך התעייף והוריד את קצב הריצה ב1- קמ""ש כתוצאה מכך הגיע 6 דקות אחרי הזמן המתוכנן מה הייתה מהירות הרץ לפני שהתעייף?",1
"שתי מכוניות יצאו בו זמנית זו לקראת זו מערים הנמצאות במרחק של 360 ק""מ ונפגשו אחרי 144 דקות. ביום למחרת יצאה המכונית מעיר 1 לכיוון עיר 2 שעתיים אחרי שמכונית 2 יצא לכיוון עיר 1 הן נפגשו אחרי 96 דקות מרגע היציאה של מכונית שיצאה מעיר",1
מהן המהירויות של המכוניות?,1
2 מכוניות יצאו בו זמנית מעיר A לעיר B אחת נסעה במהירות הגדולה פי 1,1
"הגיעה לעיר B ומיד חזרה לכיוון עיר A ונפגשה עם המכונית השנייה המרחק בין הערים 210 ק""מ מה המהירויות של המכוניות?",1
"האיצו שני אלקטרונים במאיץ חלקיקים, אחד בחצי ממהירות האור ואת השני ברבע ממהירות האור, ידוע שהחלקיק שנע יותר מהר עובר מרחק הגדול פי 6 מהמרחק שעובר החלקיק האיטי יותר בזמן הקצר ב- 1/1500 שניות. מצאו את המרחק שעבר החלקיק האיטי יותר. (מהירות האור היא 300,000 קילומטר לשניה).",1
במהלך משחק כדורגל שחקן התקרב לשער היריבה ובמפתיע בעט לשער שהיה במרחק 30 מטרים. לפניכם הגרף שמתאר את המרחק (במטרים) שהשער כפונקציה של הזמן (שניות) שעבר,1
בגרות – 5 יחידות – שאלון 581 המרחק מביתה של רננה עד בית הספר הוא 500 מטרים .רננה יצאה מביתה אל בית הספר והלכה במהירות קבועה,1
"דקות לאחר שיצאה מביתה, יצא משם אביה בעקבותיה כדי להביא לה כריך ששכחה. הוא רץ במהירות קבועה של 2",1
"מטרים לשנייה .כאשר הגיע האב לרננה הם עמדו ושוחחו במשך 2 דקות והוא נתן לה את הכריך, ולאחר מכן הלך כל אחד מהם לדרכו — רננה לבית הספר והאב בחזרה אל הבית. רננה המשיכה ללכת באותה המהירות שהלכה לפני כן, והאב הלך במהירות של 1",1
מטרים לשנייה .אביה של רננה הגיע אל הבית בדיוק באותו הזמן שהגיעה רננה אל בית הספר א. חשב את מהירות ההליכה של רננה . ב. כמה זמן עבר מן הרגע שרננה יצאה מביתה ו עד שהגיעה אל בית הספר? 9 בעיות גאומטריות,1
